Week,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Month
1.0,1.0,119.25296666666667,1.438294109,11.328950046666668,4.034133333333333,1.3485666666666667,1.3013000000000001,825.7066666666666,6.9760333333333335,22.737333333333336,6.685166666666667,0.8947509349999999,71.4609,3.4606666666666666,110.81666666666666,1158.5333333333335,0.30268333333333336,4.099833333333334,38.9073,18.8739,1.4840523246666668,8.803833333333333,0.3845,3.3076666666666665,50.73066666666667,3.808,3.64,69.54076666666667,3.75,1.3485666666666667,14.133099999999999,9.353633333333333,0.9551666666666666,30.130666666666666,6.7672,3.6725,0.7618808530000001,37.279,3276.6766666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,4.666666666666667
2.0,1.0,119.42804000000001,1.4497264974,10.674702314,4.07052,1.3496400000000002,1.3027,766.99,6.9441999999999995,22.6958,6.7106200000000005,0.8979675337999999,71.68436,3.4701999999999997,108.61399999999999,1166.34,0.30311,4.09636,36.50502,18.825740000000003,1.5054974012,8.853159999999999,0.3845,3.3206,50.8866,3.8144,3.6399999999999997,68.51442,3.75,1.3496400000000002,14.23476,9.442260000000001,0.9722200000000001,30.2266,6.7613,3.6725000000000003,0.763364557,37.3918,3258.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1.0
3.0,1.0,119.50974000000001,1.4485628982,10.720423502,4.15814,1.3469200000000001,1.30534,773.232,6.883,22.6108,6.71308,0.8983146068,70.91222,3.4618,109.936,1157.6599999999999,0.30333,4.0672,36.537760000000006,18.7946,1.5087096662000001,8.88688,0.3845,3.3247999999999998,50.656,3.8026600000000004,3.6399999999999997,61.379380000000005,3.75,1.3469200000000001,14.405949999999999,9.480039999999999,0.96684,30.2956,6.748959999999999,3.6725000000000003,0.7683371716,37.3676,3289.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1.0
4.0,1.0,119.74615,1.4588999875000002,10.755625365,4.18275,1.349175,1.31165,771.1225,6.917275,22.676,6.743175,0.902350122,71.218875,3.455,109.7775,1163.425,0.30365,4.068125,36.67575,18.755525,1.51486864575,8.978449999999999,0.3845,3.31775,50.972,3.831725,3.64,61.861025,3.75,1.349475,14.40805,9.526175,0.969025,30.43125,6.77385,3.6725,0.763769252,37.31525,3340.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1.0
5.0,1.0,120.21138,1.4773376788,10.834363528,4.22922,1.3579599999999998,1.3201399999999999,787.73,6.9307,22.8832,6.779739999999999,0.9072459498000001,71.37908,3.4538,108.994,1173.7,0.30374,4.0807,36.829499999999996,18.82862,1.5300679538,9.16884,0.3845,3.3457999999999997,50.8532,3.8859000000000004,3.6399999999999997,62.74714,3.75,1.3582,14.674479999999999,9.62766,0.9708399999999999,30.936400000000003,6.73636,3.6725000000000003,0.765564393,37.4576,3392.7120000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,1.0
6.0,1.0,119.97768,1.486738748,10.917077376,4.25656,1.37808,1.32874,785.5840000000001,6.99418,22.7374,6.77998,0.9073014646,71.29702,3.4417999999999997,109.268,1188.6200000000001,0.30392,4.122,36.86946,18.73064,1.5457954954,9.23028,0.3845,3.3689999999999998,50.837,3.8781999999999996,3.6399999999999997,63.35744,3.75,1.37808,14.83362,9.61352,0.9712500000000001,31.1082,6.75558,3.6725000000000003,0.7689646623999999,37.605599999999995,3385.5080000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
7.0,1.0,120.5658,1.4892508892,10.974593934000001,4.32462,1.38814,1.3274,792.1220000000001,6.97904,22.857599999999998,6.85824,0.9178632446,71.32962,3.4264,109.772,1184.48,0.30464,4.140000000000001,37.14398,18.657420000000002,1.5571697199999999,9.23838,0.3845,3.3846,50.6676,3.9049799999999997,3.6399999999999997,63.5644,3.75,1.38814,14.87919,9.65236,0.97814,31.169999999999998,6.7504800000000005,3.6725000000000003,0.771077074,37.8808,3412.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
8.0,1.0,120.99645000000001,1.50137860775,11.046748895,4.3743,1.3955,1.3241749999999999,797.7475,7.011025,23.13675,6.915025,0.9257765995,71.4956,3.424,110.7625,1189.525,0.3052875,4.17125,37.482,18.7248,1.565901576,9.313025,0.3845,3.38625,50.59325,3.9562,3.64,63.8748,3.75,1.3955,15.045950000000001,9.78895,0.9823999999999999,31.341,6.741925,3.6725,0.7715404865,38.1855,3398.2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
9.0,1.0,120.61014,1.5198915788,11.101492912000001,4.43856,1.39786,1.33314,811.068,7.016679999999999,23.2094,6.85778,0.9179012684,71.8486,3.4417999999999997,110.598,1213.74,0.3056,4.2269,37.62812,19.307859999999998,1.5837415464,9.39602,0.3845,3.4172,50.906400000000005,3.95274,3.6399999999999997,65.46808,3.75,1.3981400000000002,15.280420000000001,9.71418,0.97399,31.739800000000002,6.7593000000000005,3.6725000000000003,0.7745750084,38.6942,3440.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,2.0
10.0,1.0,119.54756,1.520218058,11.118713486,4.554460000000001,1.3881000000000001,1.33894,816.21,6.9527,22.7548,6.685219999999999,0.8947117196000001,73.12418,3.468,107.378,1195.6799999999998,0.3054,4.1884999999999994,37.36792,19.697499999999998,1.5935684796,9.28878,0.3845,3.4251999999999994,50.725,3.86146,3.6399999999999997,66.51048,3.75,1.3881000000000001,15.47087,9.484739999999999,0.95204,31.471600000000002,6.75926,3.6725000000000003,0.7776563848,40.2742,3497.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,3.0
11.0,1.0,119.55339999999998,1.5418430995999999,11.302719526,4.73944,1.39358,1.3759000000000001,838.354,6.96052,22.8662,6.61004,0.8846539231999999,73.99184,3.563,103.886,1196.8600000000001,0.30563,4.2436,37.3432,21.4864,1.597602723,9.74194,0.3845,3.5138,50.6416,3.8370399999999996,3.6399999999999997,71.64518,3.75,1.39358,16.04991,9.524899999999999,0.93631,31.591199999999997,6.75476,3.6725000000000003,0.7777473656,43.7502,3807.6760000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,3.0
12.0,1.0,121.45989999999999,1.6836216002,11.633382722,5.05464,1.4338799999999998,1.42924,854.5559999999999,7.03372,24.909,6.84654,0.9162532500000001,74.5185,3.7394,107.70599999999999,1240.1799999999998,0.30595,4.36,38.925959999999996,23.417,1.7011590554000002,10.8379,0.3845,3.5482,51.189,4.10522,3.6399999999999997,76.68604,3.75,1.4338799999999998,16.899,9.99444,0.9651500000000001,32.3392,6.75334,3.6725000000000003,0.8385218806000001,45.501999999999995,4073.7380000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,3.0
