Month,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Week
1.0,1.0,118.3431619047619,1.4005973052380953,10.516654054761904,3.739680952380952,1.3562714285714286,1.33,677.3933333333333,6.787638095238096,22.465761904761905,6.538138095238096,0.875753174142857,70.7507,3.6865238095238095,109.07809523809523,1122.0333333333333,0.3030547619047619,4.116071428571429,34.15047142857143,19.163904761904764,1.4760738364761905,8.550938095238095,0.3845,3.343,52.46852380952381,3.76,3.6399999999999997,67.18114285714286,3.75,1.3562714285714286,13.857611904761907,8.985352380952381,0.9888238095238095,31.816666666666666,6.760433333333333,3.6725000000000003,0.7758959993333333,32.5812380952381,3166.1019047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,3.0476190476190474
2.0,1.0,118.58028421052632,1.399914899157895,10.50402009263158,3.7226052631578948,1.3535684210526315,1.320557894736842,655.9005263157895,6.735584210526316,22.66236842105263,6.5738473684210526,0.880895704631579,71.21024210526316,3.626631578947369,110.31894736842105,1120.457894736842,0.303471052631579,4.077026315789474,34.13887368421052,19.197089473684212,1.4632334371578946,8.58361052631579,0.3845,3.3199473684210528,52.17226315789474,3.803452631578948,3.6399999999999997,65.81554210526316,3.75,1.3535684210526315,13.806434210526316,9.245026315789474,1.001292105263158,31.307473684210525,6.750231578947369,3.6725000000000003,0.7687459888947368,32.592473684210525,3113.7684210526313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,7.2631578947368425
3.0,1.0,118.96119523809524,1.4122950627619049,10.69923992,3.839857142857143,1.354047619047619,1.3367333333333333,667.4480952380952,6.711614285714285,22.715761904761905,6.6026380952380945,0.8847781072380952,69.52020476190476,3.6176190476190477,111.22476190476189,1130.3428571428572,0.30356666666666665,4.079047619047619,34.507576190476186,19.24630476190476,1.4637794437142857,8.59842380952381,0.3845,3.303142857142857,52.413428571428575,3.8014714285714284,3.6399999999999997,65.09583333333333,3.75,1.354047619047619,14.392940476190477,9.285590476190476,1.0006285714285714,31.728523809523807,6.758733333333334,3.6725000000000003,0.7593148867142857,33.23842857142857,3123.2938095238096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,11.380952380952381
4.0,1.0,119.33909545454547,1.4049731000909091,10.612921108181819,3.8974136363636362,1.3559909090909092,1.337809090909091,667.0845454545455,6.716722727272727,22.846227272727273,6.637872727272727,0.8897530981363636,69.45477272727273,3.5949545454545455,111.66545454545454,1140.9954545454545,0.30414318181818184,4.114045454545455,34.77774090909091,18.973772727272728,1.4872316112272728,8.552772727272727,0.3845,3.3019090909090907,52.06618181818181,3.8136045454545453,3.64,64.60439090909091,3.75,1.3559909090909092,14.153288636363635,9.318527272727273,1.007475,31.85781818181818,6.759363636363636,3.6725,0.7668887460909091,34.15504545454546,3156.3322727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,15.727272727272727
5.0,1.0,119.52363636363636,1.4390499425454546,10.756725095909092,3.997477272727273,1.3704,1.3460227272727272,691.4327272727273,6.85265,23.031909090909092,6.67639090909091,0.894020718,69.79149090909091,3.5928181818181817,110.18909090909091,1180.9818181818182,0.3039181818181818,4.169272727272728,35.0627,19.117736363636364,1.5236259137727273,8.736195454545454,0.3845,3.3290909090909087,52.24990909090909,3.8410181818181814,3.64,64.8807590909091,3.75,1.3704,14.423165909090908,9.602022727272727,1.0114522727272728,31.810227272727275,6.753072727272727,3.6725,0.7784389793636364,35.16059090909091,3304.6177272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,20.09090909090909
6.0,1.0,119.10076,1.4402768451,10.791316588499999,3.8588999999999998,1.363235,1.329205,692.409,6.902005,22.66805,6.613165,0.8855004678,69.43151,3.5972999999999997,108.05699999999999,1175.91,0.30349750000000003,4.163225,35.508615000000006,19.27447,1.51692444185,8.632465,0.3845,3.3236000000000003,51.827200000000005,3.77941,3.6399999999999997,64.12567,3.75,1.363235,14.5791325,9.414005,0.989245,31.15655,6.752689999999999,3.6725000000000003,0.7888488621499999,35.2464,3258.8334999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,24.5
7.0,1.0,119.21782272727273,1.4319457394545454,10.618488931363636,3.779981818181818,1.3609,1.3104863636363637,686.2527272727273,6.8774727272727265,22.78168181818182,6.656072727272728,0.8916717288636363,68.81200909090909,3.544090909090909,108.24772727272726,1175.331818181818,0.30368181818181816,4.124090909090909,35.77388181818182,19.05631818181818,1.496551633272727,8.613586363636363,0.3845,3.288727272727273,51.14127272727273,3.79795,3.64,63.219359090909094,3.75,1.3609,14.035972727272728,9.412713636363636,0.9873840909090909,30.807999999999996,6.755368181818182,3.6725,0.8019901093181818,34.82040909090909,3205.7372727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,28.90909090909091
8.0,1.0,119.65902272727273,1.476356979590909,11.018882169090908,4.019381818181818,1.3847136363636363,1.3275136363636364,713.460909090909,7.062122727272728,23.19068181818182,6.703200000000001,0.8988016304545454,71.11496363636364,3.5112272727272726,106.25954545454546,1209.4272727272728,0.30376136363636363,4.188068181818182,35.93729090909091,19.685040909090908,1.5538223914090907,8.964754545454547,0.3845,3.377,52.082772727272726,3.9052909090909087,3.64,65.68613181818182,3.75,1.3847136363636363,15.156647727272729,9.644009090909092,0.9790590909090909,30.76622727272727,6.7536000000000005,3.6725,0.8233224582272727,35.93918181818182,3414.801363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,33.27272727272727
9.0,1.0,120.11590000000001,1.46806095025,10.93775493,4.11907,1.379735,1.3240500000000002,717.0595000000001,7.114315,23.50055,6.7819,0.9086395555,71.34641,3.5219499999999995,107.54400000000001,1196.3799999999999,0.3037925,4.184,36.23773,19.548565,1.57633535385,9.011320000000001,0.3845,3.35355,52.104,3.953445,3.6399999999999997,64.859565,3.75,1.379735,14.822130000000001,9.71112,0.99067,30.5682,6.75749,3.6725000000000003,0.8090460162499999,36.6781,3398.2385000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,37.7
10.0,1.0,119.92545454545456,1.4719226931363636,10.950465261363636,4.083781818181818,1.3711136363636365,1.3190363636363636,721.7368181818182,7.093590909090909,23.239272727272727,6.757740909090909,0.9047325263181818,71.04176363636363,3.515772727272727,108.14,1185.1000000000001,0.30365909090909093,4.188240909090909,36.415513636363634,19.326863636363637,1.578012440909091,9.155077272727272,0.3845,3.358545454545455,51.50268181818182,3.894909090909091,3.64,64.33607727272728,3.75,1.3711136363636365,14.924715909090908,9.772918181818183,0.9934886363636365,30.363227272727272,6.750681818181818,3.6725,0.7917793894545454,37.30668181818182,3437.021818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,42.0
