Month,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Week
1.0,1.0,114.26877619047619,1.2580166756666666,9.784724063904761,3.216480952380952,1.322004761904762,1.2427666666666666,605.5971428571429,6.429014285714286,20.87147619047619,6.105904761904761,0.8201041488095239,63.63941904761904,3.4243333333333332,110.18999999999998,1066.7952380952381,0.3007047619047619,3.9547857142857143,33.28777142857143,18.9245,1.3805005175238096,7.910685714285715,0.3845,3.232142857142857,50.40342857142857,3.4154523809523814,3.6399999999999997,61.00391428571429,3.75,1.322004761904762,12.20083095238095,8.053700000000001,0.9612761904761904,31.797952380952378,6.757,3.6725000000000003,0.724197133952381,28.528285714285715,2870.795238095238,0.3580952380952381,9.975,253.67619047619047,102.82142857142857,13382.761904761905,29549.95238095238,310.87714285714287,1.8403809523809522,101.84333333333333,110.5505476190476,146.4777,2.34626,2018.0,2.9047619047619047
2.0,1.0,113.95865789473685,1.2695242264210527,9.557856295999999,3.240457894736842,1.3199263157894738,1.2586210526315789,597.0331578947369,6.320742105263157,20.51084210526316,6.0318,0.8101114306842105,64.3691,3.4930000000000003,107.95,1079.9052631578948,0.29981315789473684,3.91171052631579,32.58476842105263,18.64434736842105,1.368629314,7.83538947368421,0.3845,3.247157894736842,51.78663157894737,3.3729631578947363,3.6399999999999997,56.838663157894736,3.75,1.3199263157894738,11.83937894736842,8.035163157894738,0.9350578947368422,31.484315789473683,6.753036842105264,3.6725000000000003,0.7158807920526316,28.50957894736842,2860.355789473684,0.376,18814.95,252.26421052631582,100.91894736842106,12877.368421052632,27322.57894736842,321.9284210526316,1.9323999999999997,102.97,104.74133684210526,138.54548947368423,2.4247915789473686,2018.0,7.052631578947368
3.0,1.0,114.05564545454546,1.2885205315454547,9.560856223363636,3.280913636363636,1.3145318181818182,1.293618181818182,603.5190909090909,6.319477272727273,20.617136363636362,6.035636363636363,0.8106864114090908,65.0319409090909,3.471636363636364,106.00545454545454,1071.8545454545454,0.29970227272727273,3.902681818181818,33.04772727272727,18.609577272727275,1.378016457181818,7.766268181818182,0.3845,3.248863636363636,52.07704545454545,3.4125954545454547,3.64,57.080527272727274,3.75,1.3145318181818182,11.835206818181819,8.237477272727274,0.9476181818181818,31.26718181818182,6.759240909090909,3.6725,0.715679558909091,28.362545454545455,2845.1136363636365,0.3589090909090909,26220.19431818182,207.23727272727274,86.03636363636363,12507.5,25622.31818181818,276.79090909090905,1.8445636363636362,99.35636363636364,96.84868181818182,134.47358636363637,2.2065013636363635,2018.0,11.272727272727273
4.0,1.0,114.26147619047619,1.3002035584761904,9.658078729428572,3.4069,1.3149,1.2732809523809525,600.5547619047619,6.29985238095238,20.663095238095238,6.062185714285714,0.8144818815714286,65.66260952380952,3.536380952380952,107.52142857142856,1067.757142857143,0.30000476190476194,3.886214285714286,33.722459523809526,18.387185714285714,1.3797313296666667,7.834152380952381,0.3845,3.2291904761904764,52.099999999999994,3.416090476190476,3.6399999999999997,60.769890476190476,3.75,1.3149,12.106938095238096,8.441795238095239,0.9678309523809523,31.295238095238098,6.7554380952380955,3.6725000000000003,0.7105968470952381,28.28961904761905,2765.96,0.376,49286.94998095238,241.7595238095238,90.10238095238095,13802.952380952382,31193.14285714286,325.33238095238096,1.9324,105.00142857142858,115.60395714285715,148.77230952380953,2.310986666666667,2018.0,15.619047619047619
5.0,1.0,116.00719545454545,1.3290036569090908,9.921555913181818,3.6294545454545455,1.338140909090909,1.2867772727272728,625.7522727272727,6.372754545454546,21.662136363636364,6.296600000000001,0.8452701011363637,67.50922727272727,3.5910454545454544,109.71318181818182,1076.4454545454546,0.3017727272727273,3.9605363636363635,34.478525,19.54685,1.4383160299545454,8.094331818181818,0.3845,3.2713636363636365,52.15259090909091,3.6171363636363636,3.64,62.23367727272727,3.75,1.338140909090909,12.536897727272729,8.759936363636363,0.9971109090909092,31.95190909090909,6.752627272727273,3.6725,0.7417040388636363,30.453954545454543,2857.6754545454546,0.376,69859.00568181818,243.1859090909091,89.71,12142.227272727272,32486.954545454544,268.66409090909093,1.8445636363636362,107.95681818181819,105.10453181818183,143.53833636363638,2.171842727272727,2018.0,19.90909090909091
6.0,1.0,116.99234761904762,1.3337161592857143,10.227773323142857,3.7698761904761904,1.3469142857142857,1.312857142857143,636.1461904761904,6.4632523809523805,22.074095238095236,6.377585714285715,0.8563356915714286,67.79306666666666,3.6045238095238092,110.02523809523811,1090.8380952380953,0.3023166666666667,3.999452380952381,34.440666666666665,20.3032,1.4402806143809523,8.113419047619047,0.3845,3.2693809523809523,53.03223809523809,3.686780952380952,3.6399999999999997,62.81489047619047,3.75,1.3469142857142857,13.298557142857144,8.800061904761904,0.9897428571428571,32.470190476190474,6.759878571428571,3.6725000000000003,0.752391418095238,31.37685714285714,2889.2976190476193,0.376,79040.0,276.35714285714283,106.85238095238095,9345.0,26251.190476190477,336.67285714285714,1.7483619047619046,103.23142857142858,108.04715714285715,143.92143333333334,2.3512580952380953,2018.0,24.38095238095238
7.0,1.0,117.7161380952381,1.3502948055714286,10.296422036190476,3.824466666666667,1.3632333333333333,1.3136666666666668,652.0042857142857,6.718966666666667,22.13204761904762,6.376252380952381,0.8556061819523809,68.70108095238095,3.6447619047619044,111.47952380952381,1122.8809523809523,0.30259285714285716,4.049428571428571,34.25060952380952,18.98957142857143,1.4730314247142857,8.128409523809523,0.3845,3.274095238095238,53.432952380952386,3.7027952380952383,3.6399999999999997,62.820185714285714,3.75,1.3632761904761903,13.369126190476189,8.824023809523808,0.99495,33.274095238095235,6.75577619047619,3.6725000000000003,0.7594655316666666,31.15009523809524,2887.150476190476,0.376,83866.0,277.8914285714286,106.42904761904762,14417.904761904761,33085.95238095238,328.1176190476191,1.9324,109.97285714285714,113.13187619047619,151.79290952380953,2.3999933333333336,2018.0,28.80952380952381
8.0,1.0,118.41656521739131,1.3647728597391304,10.577489104347826,3.9291565217391304,1.368604347826087,1.3035391304347825,656.3573913043479,6.851795652173912,22.24104347826087,6.456465217391305,0.8659628983478261,69.56491739130435,3.666434782608696,111.05826086956522,1121.695652173913,0.3030695652173913,4.09245652173913,34.32185652173913,18.85750869565217,1.4992452869565218,8.327004347826087,0.3845,3.2871739130434783,53.28895652173913,3.7131304347826086,3.64,66.32401739130434,3.75,1.368604347826087,14.088004347826086,9.062278260869565,0.9884260869565217,33.03478260869565,6.7551434782608695,3.6725,0.776579479347826,31.341695652173915,2959.543913043478,0.376,110615.29043478261,267.43782608695653,102.94956521739131,13293.782608695652,29492.17391304348,342.1852173913044,1.9324,106.38869565217392,102.50027391304347,153.3819565217391,2.148384347826087,2018.0,33.17391304347826
9.0,1.0,117.98682631578947,1.388367151736842,10.787573815263158,4.1169,1.3714894736842105,1.3048473684210526,681.2336842105263,6.855710526315789,21.946526315789473,6.396236842105263,0.8575715047368421,72.34413684210527,3.588105263157895,111.99157894736842,1120.8736842105263,0.30269473684210524,4.1409473684210525,34.27527894736843,19.009647368421053,1.5164351194736843,8.246821052631578,0.3845,3.310421052631579,53.96647368421053,3.6872526315789473,3.6399999999999997,67.64205263157895,3.75,1.3714894736842105,14.772734210526318,8.94677894736842,0.9680894736842105,32.61163157894737,6.753936842105264,3.6725000000000003,0.7656476974736842,32.88821052631579,3037.0884210526315,0.3562105263157895,0.0,278.38105263157894,110.68578947368422,14091.526315789473,28736.842105263157,367.42157894736846,1.9323999999999997,109.44473684210526,111.16976315789474,155.91573684210525,2.482752105263158,2018.0,37.578947368421055
10.0,1.0,118.68119545454546,1.4064775791363635,10.732360337272727,3.7572227272727274,1.378940909090909,1.300790909090909,677.0959090909091,6.923859090909091,22.487409090909093,6.495922727272728,0.8707974321363636,73.57468636363636,3.658454545454546,112.775,1129.8,0.3033568181818182,4.158704545454546,34.408122727272726,19.197795454545453,1.5302875238636362,8.253595454545454,0.3845,3.332772727272727,53.99618181818182,3.747681818181818,3.64,65.79215,3.75,1.378940909090909,14.479129545454544,9.032945454545454,0.9934909090909091,32.75536363636364,6.756177272727272,3.6725,0.7685950309090909,32.89109090909091,3083.0904545454546,0.376,0.0,256.3559090909091,117.01772727272727,15178.227272727272,32454.545454545456,367.36545454545455,1.9324,112.2909090909091,131.18623181818182,163.48444090909092,2.577821818181818,2018.0,41.86363636363637
