Month,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Week
1.0,1.0,78.12342857142858,1.1285594752380952,8.941348198666667,2.3809333333333336,1.2721666666666667,1.094042857142857,536.5590476190476,6.103976190476191,20.18395238095238,5.480285714285714,0.7346355397619048,62.06855714285714,3.493142857142857,105.20761904761905,1066.3190476190478,0.28481190476190477,3.302276190476191,30.500528571428568,13.220942857142855,1.2179335738571428,6.1651380952380945,0.3845,2.808238095238095,44.93,3.0671476190476192,3.6399999999999997,40.291195238095234,3.75,1.2723238095238096,10.891345238095239,6.484561904761906,0.9035333333333333,32.943285714285715,6.435199999999999,3.6725000000000003,0.6070257433333334,21.629428571428573,1958.914761904762,0.376,6.2842,224.27523809523808,116.55571428571429,12278.142857142857,24826.04761904762,156.27619047619046,1.9324,99.76428571428572,105.04549047619048,131.4082,1.6744185714285715,2014.0,3.238095238095238
2.0,1.0,77.92670000000001,1.115920859368421,8.971365423263158,2.3881105263157894,1.2670368421052631,1.1055105263157894,554.638947368421,6.111526315789473,20.098473684210525,5.464552631578947,0.7322930358421053,62.24645789473684,3.519052631578947,102.17315789473685,1071.7947368421053,0.28214210526315786,3.310873684210526,30.229863157894737,13.291457894736842,1.2076114091052632,6.119473684210526,0.3845,2.812736842105263,44.90157894736842,3.058884210526316,3.6399999999999997,35.30462631578948,3.75,1.2670368421052631,10.981044736842104,6.500552631578948,0.894463157894737,32.66489473684211,6.419573684210526,3.6725000000000003,0.6046200619473684,22.33363157894737,2040.7278947368422,0.376,6.2842,227.1157894736842,114.1457894736842,11946.631578947368,25745.736842105263,174.31157894736842,1.9323999999999997,99.5463157894737,104.18927368421052,131.08633157894738,1.6809884210526316,2014.0,7.473684210526316
3.0,1.0,77.63430952380952,1.102574275952381,8.849408454428572,2.3299,1.2674523809523808,1.1108,563.9742857142857,6.136057142857143,19.814238095238096,5.399642857142857,0.723473527095238,61.00448095238095,3.482238095238095,102.27380952380952,1070.7380952380952,0.2813809523809524,3.2830809523809523,30.034409523809526,13.191390476190477,1.1741181186190477,5.997061904761905,0.3845,2.805857142857143,44.78604761904762,3.0387095238095236,3.6399999999999997,36.16421904761905,3.75,1.2674523809523808,10.755419047619048,6.416095238095238,0.8809428571428571,32.40009523809524,6.428238095238095,3.6725000000000003,0.6015685743333333,22.614142857142856,2021.2266666666667,0.376,6.2842,230.56047619047618,115.1552380952381,11663.238095238095,26435.04761904762,180.73333333333335,1.9324,97.82857142857144,100.05899047619047,130.83170952380954,1.7457676190476188,2014.0,11.619047619047619
4.0,1.0,78.61900454545454,1.0732865393636364,8.760519340636364,2.2354000000000003,1.2552590909090908,1.099159090909091,554.6954545454545,6.155295454545455,19.873590909090908,5.404381818181818,0.723786795,60.35575000000001,3.474272727272727,102.54272727272728,1044.5581818181818,0.28129318181818186,3.257868181818182,30.041263636363635,13.072809090909091,1.1601025848181818,5.970040909090909,0.3845,2.792227272727273,44.641,3.029763636363636,3.64,35.673063636363636,3.75,1.2553909090909092,10.553695454545455,6.543327272727273,0.8823318181818182,32.32540909090909,6.445254545454546,3.6725,0.5972014820909091,22.816954545454546,1938.2454545454545,0.376,6.451963636363636,225.0727272727273,116.1059090909091,11586.0,25389.363636363636,189.39545454545453,1.9324,97.34409090909092,97.85775909090908,131.38925,1.657130909090909,2014.0,15.909090909090908
5.0,1.0,78.81335714285714,1.0738458815238094,8.706607632904761,2.221561904761905,1.2518619047619046,1.089504761904762,555.7204761904762,6.162733333333334,19.97114285714286,5.432014285714286,0.7277243571428572,59.41560952380952,3.465,101.8352380952381,1026.0285714285715,0.28127380952380954,3.2315666666666667,30.085542857142855,12.937780952380953,1.1611406767142856,5.936538095238095,0.3845,2.7872857142857144,43.96376190476191,3.0418238095238097,3.6399999999999997,34.92157142857143,3.75,1.2518761904761906,10.424188095238096,6.567142857142857,0.8879142857142858,32.516,6.43472380952381,3.6725000000000003,0.5936621285714286,22.978714285714286,1917.4680952380954,0.376,6.2842,223.92523809523811,114.33999999999999,11666.285714285714,27079.666666666668,182.40619047619046,1.9324,95.50285714285714,98.59495714285714,131.73568095238096,1.6348523809523807,2014.0,20.19047619047619
6.0,1.0,79.29984761904763,1.0676707032380952,8.838146931999999,2.2378333333333336,1.2514285714285716,1.0833904761904762,553.0633333333333,6.156361904761905,20.195619047619047,5.485780952380952,0.7357122846190476,59.730700000000006,3.455952380952381,102.05238095238094,1019.7952380952381,0.2819738095238095,3.2184190476190473,30.312395238095238,12.998680952380953,1.160938732,6.0447,0.3845,2.793333333333333,43.809761904761906,3.0435809523809523,3.6399999999999997,34.408590476190476,3.75,1.2514285714285716,10.676630952380952,6.680114285714286,0.8961428571428571,32.514380952380954,6.386371428571429,3.6725000000000003,0.591579229952381,22.91057142857143,1889.1019047619047,0.376,6.2842,227.65666666666667,115.79285714285714,11892.619047619048,24403.333333333332,183.50761904761904,1.9324,95.53333333333333,98.58176666666665,130.45447142857142,1.7137047619047618,2014.0,24.61904761904762
7.0,1.0,79.50600454545454,1.0646099078636364,8.835833410136363,2.221540909090909,1.2426090909090908,1.0740863636363636,558.3486363636364,6.1566,20.284181818181818,5.5084409090909086,0.7387496281363636,60.06279090909091,3.4216363636363636,101.6809090909091,1020.3954545454545,0.2822727272727273,3.1836863636363635,30.31565,12.989040909090908,1.1503678199090908,6.195686363636364,0.3845,2.7859545454545454,43.45527272727273,3.0602045454545457,3.64,34.72232727272728,3.75,1.2427863636363636,10.663047727272728,6.81474090909091,0.8973318181818182,32.10668181818182,6.357613636363637,3.6725,0.5857677776818182,22.95972727272727,1858.7945454545456,0.376,6.284199999999999,228.70909090909092,114.305,12078.0,26970.590909090908,183.5109090909091,1.9324,96.35818181818182,98.8337818181818,130.39169090909093,1.7385422727272726,2014.0,29.09090909090909
8.0,1.0,80.00969523809523,1.07488457,8.870219855809523,2.269352380952381,1.248495238095238,1.0926857142857143,578.9300000000001,6.160614285714285,20.88890476190476,5.598780952380952,0.7509997672857143,60.890676190476185,3.496142857142857,102.95714285714286,1025.490476190476,0.28364761904761904,3.178447619047619,30.629790476190475,13.140638095238094,1.1856001768571427,6.19707619047619,0.3845,2.8135238095238098,43.76423809523809,3.1468523809523807,3.6399999999999997,36.129599999999996,3.75,1.248495238095238,10.662885714285714,6.899009523809523,0.9100333333333334,32.03157142857143,6.344261904761905,3.6725000000000003,0.5987360499523809,23.69361904761905,1898.075238095238,0.376,6.2842,234.7009523809524,116.86333333333334,11777.57142857143,27591.761904761905,182.00809523809525,1.9324,97.33857142857143,100.4401761904762,130.1885,1.7595228571428574,2014.0,33.38095238095238
9.0,1.0,81.28488571428572,1.1053314060952382,9.088624856666666,2.327242857142857,1.263452380952381,1.1011809523809524,593.617619047619,6.152961904761905,21.406190476190474,5.775952380952381,0.7758528871428572,60.88356190476191,3.6338571428571425,107.3257142857143,1031.9380952380952,0.28664285714285714,3.2179809523809526,31.174100000000003,13.24182380952381,1.2263127352380951,6.347971428571428,0.3845,2.8637142857142854,44.09880952380952,3.2476666666666665,3.6399999999999997,38.001261904761904,3.75,1.263452380952381,10.983714285714285,7.129428571428571,0.9365,32.199333333333335,6.346452380952381,3.6725000000000003,0.6136355345714286,24.300714285714285,1973.8538095238096,0.376,6.2842,242.7761904761905,119.10285714285713,11899.380952380952,27728.85714285714,181.95285714285714,1.9324,97.32714285714285,101.98667142857143,130.60785714285714,1.7696966666666665,2014.0,37.80952380952381
10.0,1.0,83.46762272727273,1.1381229285454546,9.166730437772728,2.4516272727272725,1.2736818181818181,1.1212545454545455,589.1777272727272,6.145963636363636,21.775000000000002,5.875031818181818,0.789140161909091,61.381840909090904,3.7314545454545454,108.06136363636364,1060.159090909091,0.2887272727272727,3.2678727272727275,31.357772727272728,13.476204545454545,1.2707167421818182,6.5634500000000005,0.3845,2.9044545454545454,44.79831818181818,3.317409090909091,3.64,40.93744545454546,3.75,1.2736318181818183,11.0701,7.2379,0.9532409090909091,32.452636363636366,6.342840909090909,3.6725,0.6224566305,24.28168181818182,2047.8213636363637,0.376,6.284199999999999,243.61954545454546,120.80954545454546,12142.272727272728,27930.545454545456,181.41363636363639,1.9324,98.275,103.12539545454545,132.02022272727274,1.8443645454545454,2014.0,42.18181818181818
