Week,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Month
1.0,1.0,114.635,1.2761249715,10.08027321975,3.2651499999999998,1.330275,1.2492,608.27,6.494725,21.194,6.178425,0.82991167525,63.48245,3.45275,108.1875,1066.65,0.3013625,4.0181249999999995,34.929125,19.3445,1.41014165625,8.09705,0.3845,3.3105,49.44625,3.45305,3.64,75.4571,3.75,1.330275,12.3382,8.15765,0.974725,31.782249999999998,6.7508,3.6725,0.73781010325,28.6445,2935.575,0.376,9.975,256.42,103.7875,13479.75,27051.0,248.96,1.9324,101.6425,110.52754999999999,153.631975,1.8619275,2018.0,1.0
2.0,1.0,114.90371999999999,1.2728563292000001,9.8639145204,3.23802,1.33142,1.24822,607.358,6.50268,21.2638,6.201040000000001,0.8326531144,63.58126,3.4304,112.148,1067.26,0.30154,3.9915,33.357440000000004,19.233439999999998,1.3899370862,8.04794,0.3845,3.2164,50.152,3.4808399999999997,3.6399999999999997,60.59488,3.75,1.33142,12.42482,8.1809,0.9777799999999999,32.1228,6.76202,3.6725000000000003,0.7381780778,28.615199999999998,2894.498,0.376,9.975,257.864,104.328,13412.6,29002.2,330.226,1.9324,101.712,110.55762,153.74586,2.4809159999999997,2018.0,1.0
3.0,1.0,114.251375,1.253694954,9.74900757575,3.215275,1.32175,1.243725,603.455,6.425725,20.8015,6.0889500000000005,0.8176132305,63.825325,3.42375,110.86749999999999,1065.125,0.3006,3.95075,33.036575,18.74295,1.3732551640000001,7.8651,0.3845,3.211,50.55225,3.410025,3.64,56.582300000000004,3.75,1.32175,12.2553,8.025925,0.961975,31.917,6.75545,3.6725,0.72325632575,28.54925,2852.9675,0.28200000000000003,9.975,252.36,102.875,13338.0,27430.5,326.115,1.4493,102.1075,110.552475,153.892175,2.4659825,2018.0,1.0
4.0,1.0,113.7965,1.2443513422,9.62499978,3.19192,1.31356,1.23794,604.886,6.3713,20.5766,6.03434,0.8106305156,63.660439999999994,3.408,110.112,1067.6399999999999,0.30005,3.9118000000000004,32.692,18.59456,1.363895611,7.78852,0.3845,3.2122,50.8744,3.3709000000000002,3.6399999999999997,56.2368,3.75,1.31356,11.993350000000001,7.969919999999999,0.9498599999999999,31.636199999999995,6.755660000000001,3.6725000000000003,0.7095436667999999,28.413600000000002,2833.6220000000003,0.376,9.975,250.79000000000002,101.90799999999999,13313.2,29360.2,321.88199999999995,1.9324,101.99600000000001,110.55463999999999,153.94094,2.4512080000000003,2018.0,1.0
5.0,1.0,113.48226,1.2413327324,9.573093562599999,3.1617800000000003,1.31044,1.23248,602.3720000000001,6.30686,20.312199999999997,5.9819,0.803762863,63.735519999999994,3.414,109.00999999999999,1068.6399999999999,0.29964,3.8882999999999996,32.30312,18.569979999999997,1.359705361,7.6866,0.3845,3.2147999999999994,51.2356,3.3362000000000003,3.6399999999999997,56.213660000000004,3.75,1.31044,11.92427,7.87486,0.93284,31.3748,6.7509,3.6725000000000003,0.7063272524,28.4002,2826.73,0.376,1340.6399999999999,249.14000000000001,100.40599999999999,13393.6,29552.2,322.386,1.9324,101.86800000000001,110.55676000000001,123.12006000000001,2.431066,2018.0,1.4
6.0,1.0,113.93771999999998,1.2740399276,9.641443881399999,3.2431400000000004,1.32382,1.2550599999999998,600.566,6.2926,20.4816,6.03846,0.8112896856,64.19394,3.4856000000000003,109.258,1086.3799999999999,0.29994,3.9165,32.39758,18.72374,1.3750104752,7.86276,0.3845,3.2468000000000004,51.452999999999996,3.37864,3.6399999999999997,57.32922,3.75,1.32382,12.06472,8.0014,0.9381,31.6406,6.75064,3.6725000000000003,0.7177411776,28.558600000000002,2842.846,0.376,16297.154999999999,251.72199999999998,101.35799999999999,13570.8,29566.8,324.58000000000004,1.9324,102.69200000000001,88.43922,123.57687999999999,2.423826,2018.0,2.0
7.0,1.0,113.87966000000002,1.2665407871999999,9.544290272999998,3.2635599999999996,1.31882,1.25624,597.946,6.34234,20.4866,6.01648,0.8077801046000002,64.10508,3.5287999999999995,107.388,1084.9,0.29969,3.9162,32.73622,18.57906,1.368087216,7.85496,0.3845,3.2573999999999996,51.8532,3.3647799999999997,3.6399999999999997,57.26486,3.75,1.31882,11.820319999999999,7.992660000000001,0.9306599999999999,31.4212,6.76364,3.6725000000000003,0.7172481826,28.655399999999997,2893.046,0.376,14962.5,251.67,101.078,10896.0,29632.4,322.65999999999997,1.9324,102.72999999999999,110.54911999999999,123.99306000000001,2.4229100000000003,2018.0,2.0
8.0,1.0,114.13,1.2737265122499999,9.50578483725,3.246125,1.3202,1.26675,594.9100000000001,6.3483,20.58625,6.050974999999999,0.8125650795,64.80250000000001,3.49525,107.1325,1074.125,0.2998125,3.9067499999999997,32.581325,18.633625000000002,1.3630095927499999,7.856825000000001,0.3845,3.248,52.20675,3.38035,3.64,56.67385,3.75,1.3202,11.670449999999999,8.101949999999999,0.936075,31.5165,6.747175,3.6725,0.717270639,28.4515,2867.5375,0.376,26932.5,253.51,100.73,13622.5,18596.25,319.55,1.9324,103.525,110.573375,155.32217500000002,2.4269075,2018.0,2.0
9.0,1.0,114.3,1.2824674536,9.5442069796,3.2477400000000003,1.32166,1.27954,591.75,6.3282,20.7224,6.0723199999999995,0.81544077,65.01412,3.4854,106.728,1075.22,0.30005000000000004,3.9191000000000003,32.947140000000005,18.804160000000003,1.3781672636,7.85312,0.3845,3.2558,51.9682,3.4071800000000003,3.6399999999999997,56.21234,3.75,1.32166,11.75995,8.21632,0.93932,31.412,6.7504800000000005,3.6725000000000003,0.720801792,28.3504,2860.484,0.376,31433.22,255.666,100.776,13711.0,29825.6,320.32399999999996,1.9324,103.926,110.57946,124.02094,2.42593,2018.0,2.4
10.0,1.0,113.98101999999999,1.2836790336,9.562153255199998,3.2426000000000004,1.3170600000000001,1.29178,600.3219999999999,6.3349,20.5502,6.02248,0.8084643332000001,65.00188,3.4606000000000003,106.06800000000001,1074.8600000000001,0.29966,3.9052999999999995,33.0817,18.73932,1.3778040716,7.79872,0.3845,3.2527999999999997,51.955600000000004,3.39484,3.6399999999999997,56.801480000000005,3.75,1.3170600000000001,11.86722,8.25058,0.94248,31.365,6.75206,3.6725000000000003,0.721988533,28.3324,2862.706,0.376,37075.08,253.10999999999999,100.002,13764.2,29917.6,320.256,1.9324,104.09,110.58222,155.25326,2.430844,2018.0,3.0
