Week,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Month
1.0,1.0,107.60182,1.4023628982,11.348671442,4.00654,1.4298199999999999,1.40516,715.714,6.553399999999999,24.9762,6.8933800000000005,0.9239923502,66.66022000000001,3.9281999999999995,118.766,1187.52,0.30374,4.364,36.01636,17.54494,1.4796077788,8.91384,0.3845,3.3816,47.0616,3.9895000000000005,3.6399999999999997,72.9299,3.75,1.4298199999999999,15.79595,8.503,1.00336,36.208,6.488899999999999,3.6725000000000003,0.6824228891999999,29.9612,3220.9080000000004,0.376,6.2842,291.178,130.638,13902.4,29076.8,345.01,1.9324,106.55999999999999,104.9058,144.1201,2.0451740000000003,2016.0,1.0
2.0,1.0,107.39883999999999,1.434056774,11.622523774,4.01576,1.43798,1.43382,727.184,6.58272,24.859,6.86494,0.9200246787999999,67.00918,3.9402,117.968,1206.48,0.30355,4.3935,36.13176,17.96304,1.5340291416,8.848780000000001,0.3845,3.4234,47.3502,4.014480000000001,3.6399999999999997,76.41405999999999,3.75,1.43798,16.58439,8.52796,1.00196,36.3,6.41562,3.6725000000000003,0.6932310100000001,30.6838,3251.882,0.376,6.2842,290.754,129.99200000000002,13878.8,29096.2,362.594,1.9324,106.968,104.94464,141.21616,1.899304,2016.0,1.0
3.0,1.0,107.534075,1.44658983825,11.6483538175,4.0771500000000005,1.4371,1.437425,728.0600000000001,6.57945,24.875,6.866325,0.920059051,67.8371,3.96975,117.4075,1211.025,0.3033,4.370375,36.048425,18.434775000000002,1.55020437875,8.84555,0.3845,3.44025,47.76825,4.1032,3.64,80.527575,3.75,1.4371,16.62875,8.562525,1.006675,36.2465,6.433775,3.6725,0.70338121125,30.9455,3329.39,0.376,6.2842,289.0,130.03,13897.5,28834.5,379.34250000000003,1.9324,108.5325,104.94482500000001,143.908375,2.041435,2016.0,1.0
4.0,1.0,107.41677999999999,1.4197938574,11.544974644,4.089740000000001,1.42894,1.4102000000000001,716.232,6.578100000000001,24.8536,6.8636800000000004,0.9197556600000001,67.8456,3.9684,118.902,1201.68,0.30296,4.2545,36.101,18.388759999999998,1.543632369,8.70568,0.3845,3.4625999999999997,47.873599999999996,4.1112,3.6399999999999997,78.2345,3.75,1.42894,16.33921,8.54096,1.016,35.8778,6.452420000000001,3.6725000000000003,0.7003922208000001,30.9946,3337.8940000000002,0.376,6.2842,287.946,130.376,13870.8,29105.4,372.986,1.9324,108.55999999999999,104.9471,143.90338,2.04652,2016.0,1.0
5.0,1.0,106.71885999999999,1.4075796500000002,11.39270282,3.9708799999999997,1.41878,1.38988,709.254,6.5769400000000005,24.506999999999998,6.76768,0.9068706982,67.82701999999999,3.9332000000000003,119.274,1206.6399999999999,0.3019,4.1755,35.980579999999996,18.34026,1.518753204,8.625020000000001,0.3845,3.4836,47.747,4.00416,3.6399999999999997,77.46296,3.75,1.42208,16.0105,8.498099999999999,1.01056,35.659800000000004,6.45856,3.6725000000000003,0.6914030474,31.111400000000003,3339.954,0.376,6.2842,282.106,128.942,13678.4,26382.6,366.38199999999995,1.9324,108.58999999999999,101.9539,137.90734,2.033874,2016.0,2.0
6.0,1.0,105.81703999999999,1.4138089346,11.330666346,3.91958,1.39492,1.38948,709.9979999999999,6.569599999999999,24.0672,6.63874,0.8894721002000001,68.06228,3.8836,114.876,1200.04,0.29899,4.1314,35.79558,18.900240000000004,1.4988874222,8.5857,0.3845,3.497,47.633799999999994,3.93944,3.6399999999999997,78.64406,3.75,1.40152,15.95553,8.428,0.97896,35.413799999999995,6.47312,3.6725000000000003,0.6914283066,31.455599999999997,3379.996,0.376,6.2842,276.304,126.83,13480.8,22611.0,362.194,1.9324,108.67999999999999,104.55550000000001,143.90214,2.01132,2016.0,2.0
7.0,1.0,106.32145,1.40318719325,11.2015506575,4.012675,1.404675,1.3766500000000002,703.1225,6.51895,24.304,6.7117249999999995,0.89924784975,68.479,3.908,113.8275,1219.25,0.298875,4.1865,35.6132,18.406100000000002,1.50913129525,8.601125,0.3845,3.5035,47.55325,3.94455,3.64,76.479625,3.75,1.404675,15.5723875,8.382575000000001,0.9914499999999999,35.634,6.483025,3.6725,0.69699465475,31.82675,3386.6475,0.376,6.2842,278.45,128.035,13466.25,25461.0,355.7425,1.9324,109.44,104.7838,143.912775,2.01457,2016.0,2.0
8.0,1.0,107.25124000000001,1.389145186,11.1837676,3.9818800000000003,1.4032399999999998,1.3673,694.358,6.530119999999999,24.5638,6.77804,0.9083994040000001,68.6268,3.9108000000000005,112.41199999999999,1233.76,0.29941999999999996,4.2170000000000005,35.60798,18.21926,1.4974902902,8.64862,0.3845,3.5059999999999993,47.6436,3.9623,3.6399999999999997,76.42823999999999,3.75,1.4032399999999998,15.426580000000001,8.48464,0.99372,35.699,6.51396,3.6725000000000003,0.7140323782,31.944200000000002,3329.082,0.376,6.2244,280.614,125.444,13423.8,26000.0,349.898,1.9324,109.71600000000001,104.73748,145.36782,2.0312419999999998,2016.0,2.0
9.0,1.0,108.95674,1.3823525478,11.322828156,3.9381399999999998,1.39834,1.34284,690.658,6.5421,24.828,6.84478,0.9176619885999999,67.82522,3.8956000000000004,113.508,1232.66,0.30050999999999994,4.1695,35.881240000000005,17.91414,1.5056193266,8.65192,0.3845,3.4903999999999997,47.3788,3.9814,3.6399999999999997,74.11764000000001,3.75,1.39834,15.767140000000001,8.57888,0.9978999999999999,35.568799999999996,6.52538,3.6725000000000003,0.7140238522,32.358799999999995,3260.6580000000004,0.376,7.70072,284.246,129.756,13299.0,29840.0,346.834,1.9324,108.806,104.75392,144.11046000000002,2.046092,2016.0,2.8
10.0,1.0,109.43137999999999,1.342769714,11.1236244,3.72904,1.3820000000000001,1.33028,680.392,6.50894,24.634,6.794720000000001,0.9107760839999999,67.24206,3.9014,113.14000000000001,1207.54,0.3007,4.1123,35.82039999999999,17.79392,1.4868530116,8.544920000000001,0.3845,3.4352000000000005,46.8878,3.9293199999999997,3.6399999999999997,72.02956,3.75,1.3820000000000001,15.305950000000001,8.46244,0.99604,35.3348,6.5509,3.6725000000000003,0.703252361,31.9718,3170.2380000000003,0.376,8.83786,281.896,128.35399999999998,13153.2,29867.4,305.156,1.9324,107.11800000000001,104.7489,145.48196000000002,2.03904,2016.0,3.0
