Month,USD,DZD,AUD,BWP,BRL,BND,CAD,CLP,CNY,CZK,DKK,EUR,INR,ILS,JPY,KRW,KWD,MYR,MUR,MXN,NZD,NOK,OMR,PEN,PHP,PLN,QAR,RUB,SAR,SGD,ZAR,SEK,CHF,THB,TTD,AED,GBP,UYU,COP,BHD,VEF,HUF,ISK,IDR,IRR,KZT,LYD,NPR,PKR,LKR,TND,Year,Week
1.0,1.0,119.67934285714286,1.4560589923333334,10.833674812380952,4.147271428571429,1.3507238095238097,1.3088333333333335,783.6547619047619,6.923795238095238,22.719428571428573,6.731880952380952,0.9008361346190477,71.32340952380953,3.4603809523809526,109.53142857142856,1164.6142857142856,0.3033571428571428,4.079990476190476,36.9611,18.810280952380953,1.5115674174761904,8.955714285714285,0.3845,3.3255238095238093,50.82452380952381,3.8315714285714284,3.6399999999999997,64.63644761904762,3.75,1.3508380952380952,14.406911904761904,9.504542857142857,0.9675928571428571,30.442333333333334,6.755214285714286,3.6725000000000003,0.7649972468571429,37.373666666666665,3314.421428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,3.238095238095238
2.0,1.0,120.51336315789474,1.4992063426842104,11.008042983684211,4.347152631578948,1.3896,1.3285842105263157,796.5715789473685,6.999663157894736,22.977315789473682,6.849478947368421,0.9167598045263157,71.49255789473685,3.4339999999999997,110.06526315789472,1194.3315789473684,0.30483947368421055,4.1647105263157895,37.270305263157894,18.862042105263157,1.563007374368421,9.293447368421052,0.3845,3.389421052631579,50.759368421052635,3.921284210526316,3.6399999999999997,64.07625263157894,3.75,1.3896736842105264,15.007892105263158,9.687163157894737,0.9761315789473685,31.339684210526315,6.752342105263158,3.6725000000000003,0.7715392457894737,38.08657894736842,3409.816842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,7.473684210526316
3.0,1.0,121.32426818181817,1.6086561121818184,11.525156261363636,4.883218181818182,1.4161636363636363,1.3952499999999999,839.3754545454544,7.0180727272727275,24.042863636363634,6.754527272727273,0.9041837343636363,74.41690909090909,3.6010454545454547,107.36363636363636,1220.0863636363638,0.3068159090909091,4.296363636363636,38.36051818181818,22.357963636363635,1.6557627234999999,10.22015909090909,0.3845,3.485863636363636,50.913318181818184,4.013613636363636,3.64,73.80235909090909,3.75,1.4165772727272727,16.611409090909092,9.806822727272728,0.9574727272727273,32.107772727272724,6.75920909090909,3.6725,0.8090256999090909,43.343,3882.912272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,11.727272727272727
4.0,1.0,127.58935000000001,1.5907173465,12.167165721363636,5.311822727272728,1.4245909090909092,1.406309090909091,853.3118181818182,7.073568181818181,25.06968181818182,6.86855,0.9201583622272728,76.15632272727272,3.5717727272727275,107.90045454545454,1224.9272727272728,0.30890454545454543,4.355345454545454,39.83992727272727,24.248504545454544,1.6682492230454544,10.42354090909091,0.3845,3.390727272727273,50.73181818181818,4.180518181818182,3.64,75.07579090909091,3.75,1.4245454545454546,18.25151590909091,10.02414090909091,0.9709863636363636,32.64359090909091,6.747431818181818,3.6725,0.8057057996818181,43.37768181818182,3979.614545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,16.09090909090909
5.0,1.0,128.683995,1.5366282602,12.0780480345,5.64034,1.4176549999999999,1.3967399999999999,823.2125,7.102589999999999,25.01285,6.843909999999999,0.9174818735000001,75.634195,3.51665,107.263,1227.615,0.3088125,4.339225,40.182045,23.491284999999998,1.6437660612999998,10.092315000000001,0.3845,3.4171,50.557249999999996,4.161440000000001,3.6399999999999997,72.63671000000001,3.75,1.417675,18.13028,9.746585,0.9700175,32.0917,6.748395,3.6725000000000003,0.81260399885,43.412549999999996,3869.3394999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,20.3
6.0,1.0,128.73898181818183,1.450893392590909,11.70719174,5.183277272727273,1.3944272727272726,1.3551954545454545,794.6059090909092,7.084672727272727,23.706454545454548,6.625477272727273,0.8885533540454545,75.75465,3.4583181818181816,107.555,1210.009090909091,0.30772045454545455,4.275068181818182,40.11341818181818,22.297995454545454,1.5541399708636363,9.540063636363637,0.3845,3.469,50.09072727272728,3.94405,3.64,69.24988636363636,3.75,1.3941590909090908,17.130286363636365,9.30655,0.9518545454545454,31.175227272727273,6.75545,3.6725,0.7986784027727274,42.56763636363637,3698.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,24.727272727272727
7.0,1.0,128.3958619047619,1.4215545576666666,11.564785085238096,5.2755238095238095,1.387404761904762,1.3497523809523808,783.1652380952381,7.0080285714285715,23.086714285714287,6.485428571428571,0.8712029355238096,75.01816666666666,3.4315714285714285,106.71285714285713,1198.7285714285713,0.3068952380952381,4.262728571428572,40.17436190476191,22.408571428571427,1.517404158904762,9.27577619047619,0.3845,3.511952380952381,49.43309523809524,3.878447619047619,3.6399999999999997,71.47179523809524,3.75,1.3873,16.76319761904762,9.023414285714287,0.933602380952381,31.462095238095237,6.750123809523809,3.6725000000000003,0.7886073150952381,43.06533333333333,3659.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,29.333333333333332
8.0,1.0,128.27982857142857,1.388987980047619,11.645326792380953,5.460633333333333,1.3696428571428572,1.3230238095238096,784.6619047619048,6.9292952380952375,22.12238095238095,6.295361904761904,0.845464630952381,74.6719238095238,3.4009047619047617,106.0195238095238,1186.6904761904761,0.30564285714285716,4.1895,39.87173809523809,22.207161904761907,1.5162404611428573,8.945004761904762,0.3845,3.5621428571428573,48.81928571428571,3.720009523809524,3.6399999999999997,73.8161,3.75,1.3698333333333335,17.221983333333334,8.7148,0.9102166666666667,31.211619047619045,6.746642857142857,3.6725000000000003,0.7616614488095238,42.68490476190476,3786.5180952380956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,33.61904761904762
9.0,1.0,128.82192500000002,1.38264685545,11.528957440000001,5.404615,1.365625,1.323385,772.7760000000001,6.809035,22.71065,6.313305,0.84834533535,73.49886000000001,3.4244999999999997,105.60350000000001,1177.53,0.3058575,4.150125,39.879685,21.65848,1.4998262471500001,9.162130000000001,0.3845,3.5528999999999997,48.500299999999996,3.7961600000000004,3.6399999999999997,76.01115999999999,3.75,1.365625,16.720965,8.846285,0.914585,31.356450000000002,6.74927,3.6725000000000003,0.77201235635,42.49675,3757.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,38.05
10.0,1.0,128.90187142857144,1.4039407506190476,11.46202976047619,5.625190476190476,1.3596761904761905,1.3214714285714286,788.2671428571429,6.732604761904763,23.101714285714287,6.321071428571429,0.8493389435238096,73.49446190476189,3.3956190476190478,105.22238095238096,1147.7285714285713,0.30584761904761903,4.153952380952381,40.03231904761905,21.272985714285717,1.5076800915238096,9.281823809523809,0.3845,3.5953809523809523,48.48852380952381,3.863952380952381,3.6399999999999997,77.64061904761904,3.75,1.3598523809523808,16.45002142857143,8.850480952380952,0.9124857142857142,31.27057142857143,6.747571428571429,3.6725000000000003,0.771049328952381,42.68714285714286,3833.059523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,42.285714285714285
